route_id,service_id,trip_id
98,218,404756
98,218,833927
98,222,1424427
98,222,254835
98,222,611271
98,222,964424
98,23,1384680
98,23,1670338
98,249,1066
98,249,884806
98,252,143791
98,252,96466
98,260,1315570
98,260,723965
98,260,745697
98,265,143613
98,265,1655472
98,269,564605
98,276,911022
98,317,1369339
98,317,256096
98,317,683532
98,330,1279380
98,335,685023
98,355,1176776
98,357,1165548
98,357,1201493
98,379,160051
98,40,1723233
98,402,1168007
98,402,1721351
98,402,315096
98,402,381406
98,402,61156
98,402,816788
98,402,912597
98,405,707492
98,406,1504502
98,406,889248
98,407,26963
98,412,1627828
98,412,425112
98,412,694326
98,442,464825
98,449,297668
98,452,1046552
98,452,1142333
98,452,999212
98,467,871837
98,468,20041
98,497,1185543
98,497,1700572
98,497,80824
98,498,1230787
98,498,1352937
98,498,138909
98,498,1661300
98,498,460346
98,498,481141
98,498,597416
98,520,1585885
98,533,1042776
98,533,1482433
98,55,643200
98,55,71383
98,550,1621087
98,559,1500684
98,588,1368880
98,588,1630572
98,588,403427
98,588,949022
98,59,1635176
98,600,1016891
98,605,1080476
98,623,1023043
98,623,1397290
98,648,1230378
98,648,978884
98,673,1111279
98,673,967742
98,7,1095573
98,7,1656266
98,7,667574
98,70,563412
98,733,1446499
98,733,308725
98,739,1381976
98,743,495705
98,745,1323166
98,745,1662268
98,748,1235817
98,748,127144
98,748,1620439
98,75,618292
98,75,769676
98,772,1591746
98,784,951601
98,789,1295873
98,789,1358276
98,789,251999
98,789,615367
98,797,1073175
98,797,197816
98,797,391276
98,817,943348
98,817,985948
98,828,46944
98,828,521090
98,828,709775
98,828,910639
98,833,1052620
98,846,1687124
98,874,1538034
98,874,291952
98,874,840837
98,881,174388
98,881,326351
98,881,868368
98,900,242922
98,919,1698482
98,919,184360
98,922,636662
98,937,1057310
98,937,1074652
98,937,1514390
98,937,522268
98,952,1071860
98,97,1421339
98,974,589072
98,977,54527
98,978,460891
99,23,904228
99,325,1522337
99,467,868236
99,655,1220092
99,675,1656332
99,715,1434833
99,797,1159267
99,813,859334
99,947,1580979
